"","expId","Compound","Catalog.No.","Rack.Number","M.w.","CAS.Number","Form","Targets..as.supplied.","Target.class..11Mar15.","Molecule.Type","Target.Species","Target.Type","Information","Smiles","Max.Solubility.in.DMSO","URL","Pathway","Plate","Position","Screen","phenotypic_Marker","0","2","4","6","8","10","12","14","16","18","20","22","24","phenotypic_Marker","0","2","4","6","8","10","12","14","16","18","20","22","24","phenotypic_Marker","0","2","4","6","8","10","12","14","16","18","20","22","24"
"1420","2","2-Thiouracil","S3100","L1700-16",128.15,"141-90-2","free base","Others","TPO","Synthetic small molecule","Mammalian","Metabolism-related","2-Thiouracil is a thiolated uracil derivative that is a known antihyperthyroid agent.","N1C(=S)NC(=O)C=C1",202,"http://www.selleckchem.com/products/2-thiouracil.html","Others",4,"l4","ENTER_SCREEN_NAME","Confluency",69.87976,65.17659,66.60838,64.14091,64.19889,63.63611,63.75957,62.74218,62.6534,62.36838,62.18574,61.78721,61.2267,"Sytox Green",51.05075,96.99644,150.8318,221.3746,275.6741,306.7686,335.5427,357.3553,380.5602,409.7983,438.1083,463.6337,482.1976,"mCherry",3,8,17,25,23,25,26,24,20,19,14,12,15
"1421","2","CPI-613","S2776","L1700-14",388.59,"95809-78-2","free base","Dehydrogenase","PDH","Synthetic small molecule","Mammalian","Metabolism-related","CPI-613; a lipoate analog; inhibits mitochondrial enzymes pyruvate dehydrogenase (PDH) and A-ketoglutarate dehydrogenase; disrupts tumor cell mitochondrial metabolism. Phase 2.","S(CCC(SCC1=CC=CC=C1)CCCCC(O)=O)CC2=CC=CC=C2",200,"http://www.selleckchem.com/products/cpi-613.html","Metabolism",4,"l5","ENTER_SCREEN_NAME","Confluency",69.02937,63.16978,63.02535,62.79232,62.38242,61.39498,62.00565,60.08302,59.52296,59.67899,59.28293,59.77308,58.21223,"Sytox Green",44.08929,94.21185,141.5498,188.4237,231.5848,279.3869,293.3098,325.3326,344.8246,369.4218,393.0908,410.7265,425.1136,"mCherry",7,10,16,17,21,18,15,14,13,10,16,8,6
"1422","2","Ornidazole","S3121","L1700-16",219.63,"16773-42-5","free base","Others","Other","Synthetic small molecule","Bacteria","Other","Ornidazole is a 5-nitroimidazole derivative with antiprotozoal and antibacterial properties against anaerobic bacteria.","C1=C(N(C(=N1)C)CC(CCl)O)[N+](=O)[O-]",200,"http://www.selleckchem.com/products/ornidazole.html","Others",4,"l6","ENTER_SCREEN_NAME","Confluency",64.02916,61.17189,59.64768,59.01134,60.26863,58.35724,57.57097,57.35394,57.11453,56.84105,55.95637,55.64677,55.56565,"Sytox Green",45.01748,77.96842,138.7652,192.6006,245.0436,284.956,316.5147,335.5427,353.6425,375.9192,405.1573,423.7213,438.1083,"mCherry",1,4,9,13,19,22,23,19,16,10,11,12,10
"1423","2","TAK-285","S2784","L1700-14",547.96,"871026-44-7","free base","EGFR;HER2","ERBB","Synthetic small molecule","Mammalian","Kinase","TAK-285 is a novel dual HER2 and EGFR(HER1) inhibitor with IC50 of 17 nM and 23 nM; >10-fold selectivity for HER1/2 than HER4; less potent to MEK1/5; c-Met; Aurora B; Lck; CSK etc. Phase 1.","C12=C(C(=NC=N1)NC3=CC=C(C(=C3)Cl)OC4=CC=CC(=C4)C(F)(F)F)N(C=C2)CCNC(=O)CC(O)(C)C",200,"http://www.selleckchem.com/products/tak-285.html","Protein Tyrosine Kinase",4,"l7","ENTER_SCREEN_NAME","Confluency",60.72972,54.76895,53.89555,53.37878,52.69982,52.08829,51.45488,51.40498,51.80262,51.76486,51.1004,51.00983,51.10326,"Sytox Green",29.70226,65.90189,96.06824,132.732,163.3624,181.9263,201.4184,228.8002,252.9333,300.2713,332.7581,367.5654,400.9805,"mCherry",1,7,12,7,12,14,13,11,14,12,11,11,6
"1424","2","Milnacipran HCl","S3140","L1700-16",282.81,"101152-94-7","hydrochloride","Others","NET;SERT","","Mammalian","Signaling-related","Milnacipran inhibits both norepinephrine transporter (NET) and norepinephrine transporter (SERT) with IC50 of 77 nM and 420 nM; respectively.","[C@H]1([C@@](C1)(C(N(CC)CC)=O)C2=CC=CC=C2)CN.Cl",201,"http://www.selleckchem.com/products/milnacipran-hydrochloride.html","Others",4,"l8","ENTER_SCREEN_NAME","Confluency",66.4714,61.17274,60.29237,59.74867,59.48883,58.84548,58.25428,58.21653,57.44907,56.9464,57.14373,56.65819,56.37702,"Sytox Green",27.38177,61.725,100.7092,140.6216,188.8878,230.1925,250.1487,268.2485,292.8457,316.0506,344.8246,360.1399,379.632,"mCherry",4,10,12,13,12,12,13,14,15,10,14,13,6
"1425","2","VU 0357121","S2795","L1700-14",305.32,"433967-28-3","free base","GluR","GluR","","Mammalian","Receptor","VU0357121 is a novel positive allosteric modulator (PAM) of mGlu5 with EC50 of 33 nM; is inactive or very weakly antagonizing at other mGlu receptor subtypes.","C1=C(C=CC(=C1)C(NC2=C(C=C(C=C2)F)F)=O)OCCCC",199,"http://www.selleckchem.com/products/vu-0357121.html","Neuronal Signaling",4,"l9","ENTER_SCREEN_NAME","Confluency",67.45803,62.02352,60.86729,60.42423,59.56299,59.3087,59.23835,58.64592,58.57891,58.06839,57.99355,58.03833,57.76304,"Sytox Green",34.80733,72.39925,121.5936,176.3571,222.7669,251.541,279.3869,303.5199,332.294,351.7861,385.6653,426.5059,442.2852,"mCherry",4,6,11,16,15,14,13,14,10,13,14,10,5
"1426","2","Mepivacaine HCl","S3155","L1700-16",282.81,"1722-62-9","hydrochloride","Others","Other","Synthetic small molecule","Mammalian","Other","Mepivacaine is a tertiary amine used as a local anesthetic.","N1(C(CCCC1)C(=O)NC2C(=CC=CC=2C)C)C.Cl",10,"http://www.selleckchem.com/products/mepivacaine-hydrochloride.html","Others",4,"l10","ENTER_SCREEN_NAME","Confluency",68.86013,63.65582,62.81651,62.34676,61.21352,60.53886,60.06877,59.88927,59.89677,59.6503,59.18233,58.55165,58.58263,"Sytox Green",51.05075,92.81956,150.3677,225.5515,273.8177,315.1224,333.6863,355.963,378.7038,396.8036,416.7598,448.7825,464.0978,"mCherry",6,8,11,18,19,21,19,21,18,14,9,11,6
"1427","2","Dabrafenib (GSK2118436)","S2807","L1700-14",519.56,"1195765-45-7","free base","Raf","RAF","Synthetic small molecule","Mammalian","Kinase","Dabrafenib (GSK2118436) is a mutant BRAFV600 specific inhibitor with IC50 of 0.8 nM; with 4- and 6-fold less potency against B-Raf(wt) and c-Raf; respectively. Phase 3.","C1(C(=CC=CC=1F)F)S(=O)(=O)NC2C(=C(C=CC=2)C3N=C(SC=3C4=NC(=NC=C4)N)C(C)(C)C)F",57,"http://www.selleckchem.com/products/dabrafenib-gsk2118436a.html","MAPK",4,"l11","ENTER_SCREEN_NAME","Confluency",60.43156,53.86287,52.25606,51.3217,50.57969,50.04251,49.53015,49.23869,48.91915,48.45218,47.63601,46.90108,46.8653,"Sytox Green",34.34324,93.28365,144.7985,185.175,213.485,233.4412,241.7949,253.3974,270.1049,288.2047,300.2713,315.5865,329.9735,"mCherry",1,4,5,10,7,5,10,5,7,3,4,5,4
"1428","2","Antipyrine","S3173","L1700-16",188.23,"60-80-0","free base","Others","Other","Synthetic small molecule","Mammalian","Other","Antipyrine is an analgesic and antipyretic agent.","N1(N(C(C=C1C)=O)C2C=CC=CC=2)C",201,"http://www.selleckchem.com/products/antipyrine.html","Others",4,"l12","ENTER_SCREEN_NAME","Confluency",65.56328,58.59303,56.75531,55.52004,55.36303,54.36512,53.70177,53.39016,52.2928,52.46067,52.50424,51.60351,51.61784,"Sytox Green",26.45357,71.00696,125.7705,182.3904,214.4132,235.2976,250.6128,261.287,284.956,310.4814,325.3326,346.681,373.1346,"mCherry",1,6,5,12,13,12,12,11,9,8,2,2,1
"1429","2","Torin 2","S2817","L1700-14",432.4,"1223001-51-1","free base","ATM/ATR;mTOR","MTOR","Synthetic small molecule","Mammalian","Kinase","Torin 2 is a potent and selective mTOR inhibitor with IC50 of 0.25 nM; 800-fold greater selectivity for mTOR than PI3K and improved pharmacokinetic properties. Inhibition of ATM/ATR/DNA-PK with EC50 of 28 nM/35 nM/118 nM; respectively.","N1(C(C=CC2C=NC3C(C1=2)=CC(=CC=3)C4C=NC(=CC=4)N)=O)C5C=C(C=CC=5)C(F)(F)F",46,"http://www.selleckchem.com/products/torin-2.html","PI3K/Akt/mTOR",4,"l13","ENTER_SCREEN_NAME","Confluency",58.36342,55.50262,54.92809,54.04644,54.17708,53.54987,53.37524,52.7097,52.87226,52.74218,51.96371,51.97873,52.29151,"Sytox Green",45.94568,219.0542,477.0925,649.2728,762.0485,817.2762,877.6089,922.1623,954.6491,981.5668,985.2795,997.8102,985.7437,"mCherry",3,2,6,9,8,6,3,4,2,3,1,2,1
"1430","2","Adrenalone HCl","S3185","L1700-16",217.65,"62-13-5","hydrochloride","Adrenergic Receptor","Adrenergic Receptor","","Mammalian","Receptor","Adrenalone is an adrenergic agonist used as a topical vasoconstrictor and hemostatic; mainly acts on alpha-1 adrenergic receptors.","O=C(CNC)C1(C=CC(O)=C(O)C=1).Cl",202,"http://www.selleckchem.com/products/adrenalone-hcl.html","Neuronal Signaling",4,"l14","ENTER_SCREEN_NAME","Confluency",60.53881,54.19609,52.77999,52.17928,51.33512,51.05239,50.50208,50.43955,49.79638,49.52938,49.05734,48.27872,48.38053,"Sytox Green",25.98948,59.86861,109.9912,157.3291,190.7442,223.231,230.6566,253.3974,276.6023,293.7739,303.5199,316.9788,330.9017,"mCherry",2,10,14,13,17,16,13,8,7,7,6,9,7
"1431","2","ML133 HCl","S2825","L1700-14",313.82,"1222781-70-5","hydrochloride","Potassium Channel","Potassium Channel","","Mammalian","Channel","ML133 is a selective potassium channel inhibitor for Kir2.1 with IC50 of 1.8 muM (pH 7.4) and 290 nM (pH 8.5); has no effect on Kir1.1 and weak activity for Kir4.1 and Kir7.1.","C1(=CC2=C(C=C1)C(=CC=C2)CNCC3=CC=C(C=C3)OC).Cl",200,"http://www.selleckchem.com/products/Ml-133-hcl.html","Transmembrane Transporters",4,"l15","ENTER_SCREEN_NAME","Confluency",59.0013,53.81205,53.72541,53.07053,53.01082,52.28663,51.99607,52.28179,51.20234,51.88412,51.24827,50.80114,50.65033,"Sytox Green",32.02275,69.61466,128.091,182.3904,234.8335,248.7564,263.6075,288.2047,306.7686,320.2274,342.0401,368.4936,388.4498,"mCherry",2,5,13,18,18,21,14,18,8,5,10,5,6
"1432","2","Reboxetine mesylate","S3199","L1700-16",409.5,"98769-84-7","mesylate","Others","SLC6A2 (NET)","Synthetic small molecule","Mammalian","Signaling-related","Reboxetine is a norepinephrine reuptake inhibitor with Ki of 8.2 nM.","C1(=CC(=C(C=C1)O[C@H](C2=CC=CC=C2)[C@@]3(OCCNC3)[H])OCC).CS(=O)(O)=O",200,"http://www.selleckchem.com/products/reboxetine-mesylate.html","Others",4,"l16","ENTER_SCREEN_NAME","Confluency",71.40155,66.79967,64.88589,64.05141,64.64561,63.56205,62.99738,62.92464,62.50974,62.68602,62.56547,62.43986,61.95173,"Sytox Green",36.66372,108.5989,188.4237,277.5305,353.1784,390.3062,419.0803,443.2134,466.8824,485.9104,513.7562,531.856,553.6686,"mCherry",3,17,20,27,25,27,22,15,18,16,14,10,9
"1433","2","Semaxanib (SU5416)","S2845","L1700-14",238.28,"194413-58-6","free base","VEGFR","VEGFR","Synthetic small molecule","Mammalian","Kinase","Semaxanib (SU5416) is a potent and selective VEGFR(Flk-1/KDR) inhibitor with IC50 of 1.23 muM; 20-fold more selective for VEGFR than PDGFRBeta; lack of activity against EGFR; InsR and FGFR. Phase 3.","C1=CC=C2C(=C1)/C(C(N2)=O)=C/C3NC(=CC=3C)C",92,"http://www.selleckchem.com/products/semaxanib-su5416.html","Protein Tyrosine Kinase",4,"l17","ENTER_SCREEN_NAME","Confluency",60.47463,56.40131,55.99478,55.21049,54.92374,54.75904,54.39368,54.20158,53.71278,53.79308,53.32218,53.07087,52.71698,"Sytox Green",37.12782,70.54286,119.2731,174.5008,210.2363,244.5795,252.4692,271.0331,288.2047,305.8404,336.4709,356.4271,376.3833,"mCherry",1,4,9,8,12,12,11,13,10,10,10,5,4
"1434","2","Schisandrin B (Sch B)","S3600","L1700-16",400.46,"61281-37-6","free base","Others","Other","Natural product","Mammalian","Other","Schisandrin B is the most abundant dibenzocyclooctadiene lignan present in the traditional Chinese medicinal herb Schisandra chinensis (Turcz.) Baill.","C12C3=C(C=C(C(=C3OC)OC)OC)C[C@@H]([C@H](CC=1C=C4C(=C2OC)OCO4)C)C",10,"http://www.selleckchem.com/products/schisandrin-b.html","Others",4,"l18","ENTER_SCREEN_NAME","Confluency",66.95116,63.18193,62.51921,61.97996,61.59533,60.88493,60.8894,60.67598,60.33202,59.63172,59.64575,58.77505,58.77209,"Sytox Green",30.16636,85.85809,143.8703,203.2748,262.6794,311.4096,341.576,363.8527,396.8036,432.075,467.3465,486.8386,521.1818,"mCherry",5,8,16,20,22,23,18,17,18,14,12,9,8
"1435","2","MK-801 (Dizocilpine)","S2857","L1700-14",221.3,"77086-21-6","free base","GluR","GluR","","Mammalian","Receptor","Dizocilpine is a potent N-methyl-D-aspartate (NMDA) receptor antagonist with Ki of 30.5 nM.","C12=C([C@]3(C4=C([C@@H](C1)N3)C=CC=C4)C)C=CC=C2",302,"http://www.selleckchem.com/products/dizocilpine-mk-801.html","Neuronal Signaling",4,"l19","ENTER_SCREEN_NAME","Confluency",72.43329,67.17375,67.53262,66.12134,65.31951,64.76643,64.8252,64.07335,63.54803,63.08467,62.81518,62.44484,62.41388,"Sytox Green",25.06128,79.82481,145.7267,213.0209,276.6023,310.4814,354.1066,368.0295,384.7371,415.3675,436.716,453.4235,478.0207,"mCherry",5,8,12,13,18,21,24,18,16,15,7,7,7
"1436","2","Pentamidine","S4007","L1700-16",413.34,"50357-45-4","hydrochloride","Others","Other","Synthetic small molecule","Mammalian","Other","Pentamidine is an inhibitor of PRL Phosphatases and also inhibits synthesis of DNA; RNA and protein.","C1(C=CC(=CC=1)OCCCCCOC2C=CC(=CC=2)C(N)=N)C(N)=N.Cl.Cl",287,"http://www.selleckchem.com/products/pentamidine.html","Others",4,"l20","ENTER_SCREEN_NAME","Confluency",73.82427,67.47398,66.70908,66.79309,66.51204,65.79046,64.21899,64.49144,64.70992,65.97221,64.40741,64.27346,64.30849,"Sytox Green",53.83534,110.9194,211.1645,316.5147,388.9139,440.4288,476.1643,484.5181,497.0487,497.9769,504.9384,524.4305,540.2098,"mCherry",1,7,13,18,15,18,13,10,13,10,12,8,10
"1437","2","VUF 10166","S2865","L1700-14",262.74,"155584-74-0","free base","5-HT Receptor","5-HT Receptor","Synthetic small molecule","Mammalian","Receptor","VUF10166 is a novel; potent and competitive antagonist for 5-HT3A receptor with Ki of 0.04 nM; its affinity at 5-HT3AB receptor is significantly lower.","C1=CC=C2C(=C1)N=C(C(=N2)Cl)N3CCN(CC3)C",79,"http://www.selleckchem.com/products/vuf-10166.html","Neuronal Signaling",4,"l21","ENTER_SCREEN_NAME","Confluency",68.43489,63.90004,64.51057,63.05552,62.31628,60.91137,60.36238,60.43652,60.06001,60.01536,59.68571,59.14055,59.14989,"Sytox Green",46.40978,79.36072,129.0192,183.3186,224.1592,277.9946,288.6688,310.4814,330.4376,355.963,377.7756,408.8701,440.4288,"mCherry",4,12,10,7,15,19,16,21,13,14,13,6,4
"1438","2","Allylthiourea","S4017","L1700-16",116.18,"109-57-9","free base","Others","Other","Synthetic small molecule","Mammalian","Metabolism-related","Allylthiourea is a metabolic inhibitor that selective inhibits ammonia oxidation.","N(C(N)=S)CC=C",197,"http://www.selleckchem.com/products/allylthiourea.html","Others",4,"l22","ENTER_SCREEN_NAME","Confluency",63.54586,58.81535,58.86724,57.64087,58.3985,56.52424,56.32381,55.89642,56.0533,55.16082,55.08539,54.84476,54.1716,"Sytox Green",51.51485,73.79154,129.4833,178.6776,212.0927,235.2976,260.3589,271.4972,288.2047,323.9402,346.2169,351.322,386.5934,"mCherry",5,8,9,13,15,18,20,23,18,14,14,11,10
"1439","2","Empty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"l23","ENTER_SCREEN_NAME","Confluency",71.02287,66.55584,64.84955,64.04459,61.77358,60.86974,59.53428,59.37239,58.71314,57.94287,56.6592,57.32838,56.54395,"Sytox Green",59.86861,71.93516,96.06824,125.3064,149.4395,168.9316,189.3519,214.4132,245.9718,281.7073,318.3711,354.1066,402.3728,"mCherry",1,7,7,18,26,35,38,33,39,38,26,24,22
"1440","2","Empty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"l24","ENTER_SCREEN_NAME","Confluency",61.39528,58.92814,56.69564,58.02699,55.28233,55.99722,54.08925,52.89504,54.47354,52.16227,51.60623,51.2267,51.82683,"Sytox Green",32.02275,61.26091,105.8143,153.6164,187.9596,204.6671,219.5182,238.5462,251.541,270.1049,286.8124,301.6635,316.5147,"mCherry",0,3,4,7,7,7,11,14,8,9,6,7,4
"1441","2","GSK256066","S2620","L1700-13",518.58,"801312-28-7","free base","PDE","PDE","Synthetic small molecule","Mammalian","Metabolism-related","GSK256066 is a selective PDE4B(equal affinity to isoforms A-D) inhibitor with IC50 of 3.2 pM; >380;000-fold selectivity versus PDE1/2/3/5/6 and >2500-fold selectivity against PDE4B versus PDE7.","C1=CC(=CC(=C1)S(C2=CC(=C3C(=C2)C(=C(C=N3)C(=O)N)NC4=CC(=CC=C4)OC)C)(=O)=O)C(N(C)C)=O",10,"http://www.selleckchem.com/products/gsk256066.html","Metabolism",4,"m1","ENTER_SCREEN_NAME","Confluency",71.22011,66.36156,63.97161,62.96835,61.19977,60.01225,59.55921,58.27716,57.60263,57.27946,57.60261,56.88239,56.57545,"Sytox Green",49.65846,69.61466,81.21711,107.2066,129.9474,147.5831,171.2521,188.8878,194.9211,205.1312,208.844,221.3746,230.6566,"mCherry",1,6,3,7,11,10,14,11,9,6,7,7,6
"1442","2","(-)-MK 801 Maleate","S2876","L1700-15",337.37,"121917-57-5","maleate","GluR","GluR","","Mammalian","Receptor","MK-801 is a potent; selective and non-competitive NMDA receptor antagonist with Kd of 37.2 nM in rat brain membranes.","[C@@]12(C3=C(C=CC=C3)[C@](CC4=C1C=CC=C4)(N2)[H])C.C(=C\C(O)=O)/C(O)=O",201,"http://www.selleckchem.com/products/mk-801-maleate.html","Neuronal Signaling",4,"m2","ENTER_SCREEN_NAME","Confluency",62.50044,58.30759,57.64023,57.14127,56.74092,56.05435,56.13695,55.494,54.63522,54.50274,54.14245,53.81917,53.28432,"Sytox Green",46.87387,70.54286,113.704,159.1855,199.562,221.3746,238.5462,255.7179,276.6023,288.6688,308.625,325.3326,337.3991,"mCherry",1,9,6,12,14,15,16,16,14,12,13,7,13
"1443","2","PF-05212384 (PKI-587)","S2628","L1700-13",615.73,"1197160-78-3","free base","mTOR;PI3K","MTOR/PI3K","Synthetic small molecule","Mammalian","Kinase","PKI-587 is a highly potent dual inhibitor of PI3KA; PI3Kgamma and mTOR with IC50 of 0.4 nM; 5.4 nM and 1.6 nM; respectively. Phase 2.","N1=C(N=C(N=C1N2CCOCC2)C3=CC=C(C=C3)NC(NC4=CC=C(C=C4)C(N5CCC(CC5)N(C)C)=O)=O)N6CCOCC6",10,"http://www.selleckchem.com/products/pki587.html","PI3K/Akt/mTOR",4,"m3","ENTER_SCREEN_NAME","Confluency",60.27097,56.64984,55.58198,55.35732,55.42932,54.82448,53.96585,53.17466,52.94897,52.1474,51.4569,51.13755,49.9984,"Sytox Green",41.7688,80.75301,129.4833,194.457,232.9771,268.7126,298.879,319.2993,353.6425,384.7371,412.5829,433.9314,462.2414,"mCherry",6,11,12,18,20,23,27,31,29,33,30,25,24
"1444","2","VU 0361737","S2892","L1700-15",262.69,"1161205-04-4","free base","GluR","GluR","","Mammalian","Receptor","VU 0361737 is a selective positive allosteric modulator (PAM) for mGlu4 receptor with EC50 of 240 nM and 110 nM at human and rat receptors; respectively; displays weak activity at mGlu5 and mGlu8 receptors; is inactive at mGlu1; mGlu2; mGlu3; mGlu6 and mGlu7 receptors; can penetrate into CNS.","C1(C=CC=CN=1)C(=O)NC2C=C(C(=CC=2)Cl)OC",201,"http://www.selleckchem.com/products/vu-0361737.html","Neuronal Signaling",4,"m4","ENTER_SCREEN_NAME","Confluency",76.03139,70.34174,69.67696,69.30444,68.09515,67.35413,67.07468,66.81852,66.03825,65.5348,65.26147,65.06327,64.74049,"Sytox Green",35.27143,77.50433,127.6269,190.7442,244.5795,278.9228,292.8457,315.1224,343.8965,368.9577,399.5882,427.8981,458.0645,"mCherry",3,8,19,15,23,25,24,20,22,18,14,11,6
"1445","2","A66","S2636","L1700-13",393.53,"1166227-08-2","free base","PI3K","PI3K","Synthetic small molecule","Mammalian","Kinase","A66 is a potent and specific p110A inhibitor with IC50 of 32 nM; >100 fold selectivity for p110A over other class-I PI3K isoforms.","C1SC(=NC=1C2SC(=NC=2C)NC(N3[C@@H](CCC3)C(=O)N)=O)C(C)(C)C",200,"http://www.selleckchem.com/products/a66.html","PI3K/Akt/mTOR",4,"m5","ENTER_SCREEN_NAME","Confluency",63.24152,59.87834,59.02809,59.07905,58.0377,57.47257,56.98511,56.62195,56.26368,55.69872,55.42204,54.89165,54.85743,"Sytox Green",35.73553,75.64793,131.8038,200.9543,258.0384,292.3816,316.0506,341.1118,367.1013,377.7756,399.1241,430.2186,455.2799,"mCherry",2,13,12,15,16,19,20,16,21,19,9,7,11
"1446","2","CCG 50014","S2901","L1700-15",316.35,"883050-24-6","free base","Others","RGS4","Synthetic small molecule","Mammalian","Signaling-related","CCG 50014 is a potent and selective inhibitor of RGS4 with IC50 of 30 nM.","C1(=CC=C(C=C1)CN2C(N(SC2=O)C3=CC=C(C=C3)C)=O)F",199,"http://www.selleckchem.com/products/ccg-50014.html","Others",4,"m6","ENTER_SCREEN_NAME","Confluency",67.65249,61.80492,61.97504,61.29863,60.38083,59.62339,59.31195,59.01155,58.69427,57.94905,57.72353,57.5278,57.19488,"Sytox Green",30.16636,64.97369,144.3344,207.4517,271.4972,320.2274,347.1451,366.6372,381.4884,398.1959,431.1468,446.4621,458.9927,"mCherry",4,7,9,18,22,25,24,23,18,15,14,11,12
"1447","2","WYE-125132 (WYE-132)","S2661","L1700-13",519.6,"1144068-46-1","free base","mTOR","MTOR","Synthetic small molecule","Mammalian","Kinase","WYE-125132 is a highly potent; ATP-competitive mTOR inhibitor with IC50 of 0.19 nM; highly selective for mTOR versus PI3Ks or PI3K-related kinases hSMG1 and ATR.","C1(=NC(=NC2=C1C=NN2C3CCC4(CC3)OCCO4)C5=CC=C(C=C5)NC(=O)NC)N6CC7CCC(O7)C6",200,"http://www.selleckchem.com/products/wye-125132.html","PI3K/Akt/mTOR",4,"m7","ENTER_SCREEN_NAME","Confluency",53.40593,48.57889,47.64386,47.84671,47.86924,47.16663,47.42628,46.18733,45.21788,45.28693,44.57432,43.49597,42.87024,"Sytox Green",47.80207,168.4675,255.7179,315.5865,366.6372,405.1573,424.1854,430.2186,428.8263,449.2466,461.7773,470.5951,476.1643,"mCherry",2,8,10,8,7,12,10,8,8,6,4,3,2
"1448","2","Go 6983","S2911","L1700-15",442.51,"133053-19-7","free base","PKC","PKC","Synthetic small molecule","Mammalian","Kinase","Go 6983 is a pan-PKC inhibitor against for PKCA; PKCBeta; PKCgamma and PKCδ with IC50 of 7 nM; 7 nM; 6 nM and 10 nM; respectively; less potent to PKCζ and inactive to PKCmu.","C1(=CC=C2C(=C1)C(=CN2CCCN(C)C)C3C(NC(C=3C4C5=C(C=CC=C5)NC=4)=O)=O)OC",133,"http://www.selleckchem.com/products/go-6983.html","TGF-beta/Smad",4,"m8","ENTER_SCREEN_NAME","Confluency",74.07362,69.69844,67.24257,63.83853,62.20374,61.16772,61.1793,60.35586,59.19341,58.05039,58.40253,57.6793,57.00014,"Sytox Green",44.08929,79.82481,120.2013,151.76,189.816,211.6286,219.5182,250.1487,258.5025,287.2765,316.0506,342.5042,361.0681,"mCherry",1,3,8,7,12,11,8,7,12,10,10,5,5
"1449","2","AS-252424","S2671","L1700-13",305.28,"900515-16-4","free base","PI3K","PI3K","Synthetic small molecule","Mammalian","Kinase","AS-252424 is a novel; potent PI3Kgamma inhibitor with IC50 of 30 nM with 30-fold selectivity for PI3Kgamma than PI3KA; and low inhibitory activity towards PI3Kδ/Beta.","C1(=CC(=C(C=C1)C2OC(=CC=2)/C=C3\SC(NC3=O)=O)O)F",199,"http://www.selleckchem.com/products/as-252424.html","PI3K/Akt/mTOR",4,"m9","ENTER_SCREEN_NAME","Confluency",70.83673,64.87407,64.36288,64.94745,64.1805,62.63107,62.5009,62.34435,61.53034,61.01735,60.84835,60.69779,60.14388,"Sytox Green",36.19963,70.07877,117.8808,169.8598,208.3799,251.541,255.2538,290.5252,308.625,328.1171,365.709,405.6215,434.8596,"mCherry",3,6,11,13,17,19,14,13,12,7,6,7,5
"1450","2","Mozavaptan","S2920","L1700-15",427.54,"137975-06-5","free base","Vasopressin Receptor","Vasopressin Receptor","Synthetic small molecule","Mammalian","Receptor","Mozavaptan is a novel competitive vasopressin receptor antagonist for both V1 and V2 receptors with IC50 of 1.2 muM and 14 nM; respectively. ","C12=C(C(CCCN1C(C3=CC=C(C=C3)NC(C4=C(C=CC=C4)C)=O)=O)N(C)C)C=CC=C2",10,"http://www.selleckchem.com/products/mozavaptan.html","GPCR & G Protein",4,"m10","ENTER_SCREEN_NAME","Confluency",64.3984,60.13047,59.39428,58.27966,58.35971,57.84673,57.35341,57.5429,57.18921,57.70617,56.95871,56.88831,56.75472,"Sytox Green",28.77406,50.58666,82.1453,132.732,159.6496,204.203,210.7004,232.0489,264.9998,303.5199,328.1171,346.681,375.4551,"mCherry",4,2,9,7,10,13,17,21,11,14,10,8,8
